,Time,Year,Date,Week,Tm,Opp,Result,Home,Started,Att,PassYds,PassTD,RushYds,RushTD,def_rk,name
96,116,2016,2016-10-02,4,DET,CHI,L 14-17,False,True,36,213,0,17,0,7.0,matthew stafford
97,117,2016,2016-10-09,5,DET,PHI,W 24-23,True,True,25,180,3,16,0,13.0,matthew stafford
98,118,2016,2016-10-16,6,DET,LAR,W 31-28,True,True,31,270,4,14,0,10.0,matthew stafford
99,119,2016,2016-10-23,7,DET,WAS,W 20-17,True,True,29,266,1,32,0,25.0,matthew stafford
100,120,2016,2016-10-30,8,DET,HOU,L 13-20,False,True,41,240,1,0,0,2.0,matthew stafford
101,121,2016,2016-11-06,9,DET,MIN,W 22-16,False,True,36,219,2,0,0,3.0,matthew stafford
102,122,2016,2016-11-20,11,DET,JAX,W 26-19,True,True,33,278,0,0,0,5.0,matthew stafford
103,123,2016,2016-11-24,12,DET,MIN,W 16-13,True,True,40,232,1,30,0,3.0,matthew stafford
104,124,2016,2016-12-04,13,DET,NOR,W 28-13,False,True,42,341,2,22,0,32.0,matthew stafford
105,125,2016,2016-12-11,14,DET,CHI,W 20-17,True,True,35,223,1,15,1,7.0,matthew stafford
106,126,2016,2016-12-18,15,DET,NYG,L 6-17,False,True,39,273,0,13,0,23.0,matthew stafford
107,127,2016,2016-12-26,16,DET,DAL,L 21-42,False,True,46,260,0,1,1,26.0,matthew stafford
108,128,2016,2017-01-01,17,DET,GNB,L 24-31,True,True,41,347,2,0,0,31.0,matthew stafford
109,129,2017,2017-09-10,1,DET,ARI,W 35-23,True,True,41,292,4,14,0,14.0,matthew stafford
110,130,2017,2017-09-18,2,DET,NYG,W 24-10,False,True,21,122,2,23,0,31.0,matthew stafford
111,131,2017,2017-09-24,3,DET,ATL,L 26-30,True,True,45,264,1,19,0,12.0,matthew stafford
112,132,2017,2017-10-01,4,DET,MIN,W 14-7,False,True,31,209,0,-3,0,2.0,matthew stafford
